instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,published_objective,absolute_gap,relative_gap,matches_published,independently_verified,verifier_message,passed,objective_offset,differs_by_objective_constant,wall_seconds,solver_seconds,iterations,algorithm,git_commit,machine,timestamp_utc,solver_options
sc105,062d034400be956757316a9bde8e6de3d221a88fb5dc502def743f1883e23ec3,105,103,280,optimal,"crossover push: 10 superbasic, 9 pivots in the push; crossover: 15 pivots from the interior point's basis guess in 0.00s, after 16 interior point iterations",-52.20206121170724,-52.202061212,2.927578179878765e-10,5.608165869139637e-12,1,1,,1,0.0,0,0.031689,0.0019318,31,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sc205,bcecc8d8cafd08c6d97cf8e39a740f5d777e317600bb9f6f158f2ceb550005f9,205,203,551,optimal,"crossover push: 10 superbasic, 9 pivots in the push; crossover: 15 pivots from the interior point's basis guess in 0.00s, after 23 interior point iterations",-52.20206121170724,-52.202061212,2.927578179878765e-10,5.608165869139637e-12,1,1,,1,0.0,0,0.025715,0.0040113,38,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sc50a,36bfce2f419555712bf1b9a8477541199073c7654475d933475cea6db0abe2f2,50,48,130,optimal,"crossover push: 6 superbasic, 4 pivots in the push; crossover: 5 pivots from the interior point's basis guess in 0.00s, after 14 interior point iterations",-64.5750770585645,-64.575077059,4.354916427473654e-10,6.743958545329677e-12,1,1,,1,0.0,0,0.014641,0.0011202,19,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sc50b,bfc47ffcf8f037552130a75142a203dc768d82d15c3b7b9f718c444ffa472f15,50,48,118,optimal,"crossover push: 0 superbasic, 0 pivots in the push; crossover: 0 pivots from the interior point's basis guess in 0.00s, after 13 interior point iterations",-69.99999999999999,-70.0,1.4210854715202004e-14,2.0301221021717148e-16,1,1,,1,0.0,0,0.014534,0.0009372,13,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scagr25,7bac79b91dec46966af26a236d593c823f1e61eb055597426365e4f6bc36df76,471,500,1554,optimal,"crossover push: 20 superbasic, 20 pivots in the push; crossover: 28 pivots from the interior point's basis guess in 0.00s, after 59 interior point iterations",-14753433.06076853,-14753433.061,0.00023147091269493103,1.568929155254131e-11,1,1,,1,0.0,0,0.028617,0.0107436,87,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scagr7,2170c16fd0cc04a823172c1564e89593e75aac5225e2c2f893a6837ba0b26085,129,140,420,optimal,"crossover push: 0 superbasic, 0 pivots in the push; crossover: 0 pivots from the interior point's basis guess in 0.00s, after 53 interior point iterations",-2331389.824330984,-2331389.2548,0.5695309839211404,2.442882426212426e-07,1,1,,1,0.0,0,0.023911,0.0035744,53,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scfxm1,3e602523ca64bb4fd7387da7eca577d964e08d7c04326c59937a0d58add7de25,330,457,2589,numerical_error,"the interior-point iteration stalled after 167 iterations (steps 9.7e-10 / 7.6e-10); the model may be infeasible or unbounded, which this method does not certify",0.0,18416.759028,18416.759028,1.0,0,,,0,0.0,0,0.095928,0.0795227,167,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scfxm2,64d44da9d2e6329705e73b1e083f52a7560124c13af4c67ff60d55b0a46b0f0e,660,914,5183,numerical_error,"the iterate stopped being finite at iteration 61; the best earlier iterate does not meet the feasibility tolerances (relative gap 1.6e+02, infeasibility 3.6e-01 / 9.5e-01, merit 5.1e+02)",0.0,36660.261565,36660.261565,1.0,0,,,0,0.0,0,0.087002,0.0625102,61,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scfxm3,515b442feba7cb583e03d4466da264782d898cc69093848052a7fa98ba4eac7b,990,1371,7777,numerical_error,"the iterate stopped being finite at iteration 53; the best earlier iterate does not meet the feasibility tolerances (relative gap 1.3e+02, infeasibility 3.6e-01 / 9.5e-01, merit 5.1e+02)",0.0,54901.25455,54901.25455,1.0,0,,,0,0.0,0,0.10462,0.0838172,53,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scorpion,39b61cae042ce4adffb441faec77f5cc003fa725baa25edfb1738aef93a83c5d,388,358,1426,optimal,"crossover push: 55 superbasic, 52 pivots in the push; crossover: 92 pivots from the interior point's basis guess in 0.00s, after 15 interior point iterations",1878.1248227381068,1878.1248227,3.810669113590848e-08,2.0289754267304842e-11,1,1,,1,0.0,0,0.030792,0.0057768,107,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scrs8,33b12d5e3d07b47a8b837ab0bf445fbfb5980af5c825bf049c23e71fb3faf026,490,1169,3182,optimal,"crossover push: 81 superbasic, 81 pivots in the push; crossover: 91 pivots from the interior point's basis guess in 0.00s, after 22 interior point iterations",904.2969538007919,904.29998619,0.003032389208101449,3.3533000712269414e-06,0,1,,0,0.0,0,0.038787,0.0176203,113,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scsd1,8c4aac4987a81ef66715b5cb2debdb1993afe6cb5e2a29f32556a03802bf55f5,77,760,2388,optimal,"crossover push: 25 superbasic, 18 pivots in the push; crossover: 135 pivots from the interior point's basis guess in 0.00s, after 9 interior point iterations",8.666666674333365,8.6666666743,3.3365310514454904e-11,3.849843517507819e-12,1,1,,1,0.0,0,0.030383,0.0053518,144,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scsd6,f3da742cfa24cfadb99d510847ea1f7a361ba61537d4c2900c09b674912a5891,147,1350,4316,optimal,"crossover push: 86 superbasic, 12 pivots in the push; crossover: 71 pivots from the interior point's basis guess in 0.00s, after 11 interior point iterations",50.50000007826239,50.500000078,2.623892214614898e-10,5.195826159529017e-12,1,1,,1,0.0,0,0.071484,0.0081321,82,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
scsd8,2090a22840fe2c75730cd76336702ece7c27a739d58740926b67c4b2e57b8e5c,397,2750,8584,optimal,"crossover push: 207 superbasic, 125 pivots in the push; crossover: 155 pivots from the interior point's basis guess in 0.00s, after 10 interior point iterations",904.9999999254646,904.99999993,4.535309017228428e-09,5.011391179645554e-12,1,1,,1,0.0,0,0.046572,0.0170313,165,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sctap1,2b1ab5950d3e37fd21327892e2bc830c5f0d8d3fc1f687c0f57a5cdefd9caa21,300,480,1692,optimal,"crossover push: 105 superbasic, 44 pivots in the push; crossover: 59 pivots from the interior point's basis guess in 0.00s, after 21 interior point iterations",1412.2500000000002,1412.25,2.2737367544323206e-13,1.6100100934199472e-16,1,1,,1,0.0,0,0.028878,0.0074696,80,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sctap2,673d50e3b929f83b1719d28ee09500890294107099518161bcf2a4f452e95fb2,1090,1880,6714,optimal,"crossover push: 235 superbasic, 70 pivots in the push; crossover: 99 pivots from the interior point's basis guess in 0.00s, after 16 interior point iterations",1724.807142857143,1724.8071429,4.285698196326848e-08,2.484740519523302e-11,1,1,,1,0.0,0,0.0509,0.0271265,115,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sctap3,44e105b02a722bf19292b8aeb4779480c4eb81f40da35d64d8f4534f85000168,1480,2480,8874,optimal,"crossover push: 311 superbasic, 115 pivots in the push; crossover: 234 pivots from the interior point's basis guess in 0.01s, after 18 interior point iterations",1424.0,1424.0,0.0,0.0,1,1,,1,0.0,0,0.076522,0.0444634,252,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
seba,539733cdb036e2d2e8e80e7ea1666848b6b67a36a34b1c6cf9a883e1c868ef1e,515,1028,4352,optimal,"crossover push: 1 superbasic, 1 pivots in the push; crossover: 2 pivots from the interior point's basis guess in 0.00s, after 50 interior point iterations",15711.599999999999,15711.6,1.8189894035458565e-12,1.1577365790536013e-16,1,1,,1,0.0,0,0.48219,0.4614872,52,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
share1b,fafdf8b5e3d50d27f5eff40e46eb104d1e614bf2721cb5be38081f1678dbd562,117,225,1151,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 2.7e-07 / 6.7e-07); the model may be infeasible or unbounded, which this method does not certify",-12023.1992,-76589.318579,64566.119378999996,0.8430172846152383,0,,,0,0.0,0,0.035886,0.00327,5,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
share2b,2816c0a71096acc08fd88f65c960366856802c074601e5fa544f9c3eab640c96,96,79,694,optimal,"crossover push: 10 superbasic, 6 pivots in the push; crossover: 11 pivots from the interior point's basis guess in 0.00s, after 79 interior point iterations",-415.73224074141933,-415.73224074,1.4193233255355153e-09,3.4140323661430043e-12,1,1,,1,0.0,0,0.028189,0.0076398,90,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
shell,e21331e8282f8d8616cbee27e093e50d140ea03f9bc3fd0b6da0ccff638d2f91,536,1775,3556,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 6.2e-08 / 2.4e-08); the model may be infeasible or unbounded, which this method does not certify",2488737.0,1208825346.0,1206336609.0,0.9979411938968394,0,,,0,0.0,0,0.021258,0.0049013,5,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship04l,e7c46bfd6492a400220cf1f5f093f264901fd0e8534dd8cbb060d491612dc881,402,2118,6332,optimal,"crossover push: 45 superbasic, 44 pivots in the push; crossover: 88 pivots from the interior point's basis guess in 0.00s, after 30 interior point iterations",1793324.537970356,1793324.538,2.964399755001068e-05,1.6530191229676178e-11,1,1,,1,0.0,0,0.045324,0.022658,118,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship04s,2ed2828b251173a05004349121cd9a271a3434bf2efe4e1b70d7e0bdf2d76f94,402,1458,4352,optimal,"crossover push: 6 superbasic, 6 pivots in the push; crossover: 34 pivots from the interior point's basis guess in 0.00s, after 35 interior point iterations",1798714.700445392,1798714.7004,4.539196379482746e-05,2.523577740524006e-11,1,1,,1,0.0,0,0.035393,0.0141532,69,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship08l,58b6142628facaa1b056f32f9f47167097db66825f0c6b42c6f65e4da1b5da07,778,4283,12802,optimal,"crossover push: 173 superbasic, 173 pivots in the push; crossover: 252 pivots from the interior point's basis guess in 0.01s, after 31 interior point iterations",1909055.211389131,1909055.2114,1.0869000107049942e-05,5.6933922299078996e-12,1,1,,1,0.0,0,0.084926,0.047315,283,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship08s,bdf5671548dde27b0d83c244914036e58081c4683786b2fd132277f577c9a7d8,778,2387,7114,optimal,"crossover push: 67 superbasic, 65 pivots in the push; crossover: 107 pivots from the interior point's basis guess in 0.00s, after 28 interior point iterations",1920098.2105346182,1920098.2105,3.461819142103195e-05,1.8029385805227774e-11,1,1,,1,0.0,0,0.048706,0.0197073,135,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship12l,87bf21f83ae0c5a87aa73ee2d8e2bd4a6a72b3c6cbdc603853dbb7b43b824911,1151,5427,16170,optimal,"crossover push: 129 superbasic, 127 pivots in the push; crossover: 235 pivots from the interior point's basis guess in 0.01s, after 40 interior point iterations",1470187.9193292663,1470187.9193,2.9266346246004105e-05,1.9906534302049413e-11,1,1,,1,0.0,0,0.141044,0.078161,275,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
ship12s,43bacbc026b0b5588ed9bec06b11fadfbff8beb19b4e84881370a57cc6540e5d,1151,2763,8178,optimal,"crossover push: 12 superbasic, 12 pivots in the push; crossover: 141 pivots from the interior point's basis guess in 0.00s, after 48 interior point iterations",1489236.1344061329,1489236.1344,6.132759153842926e-06,4.118056909969996e-12,1,1,,1,0.0,0,0.057957,0.0296565,189,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
sierra,dbabb4bb56b9de7efbca7df842922c7c1ef620bcbee2aeb28f4bf3c5a3868cc9,1227,2036,7302,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 1.2e-07 / 1.3e-07); the model may be infeasible or unbounded, which this method does not certify",-322624.52780000004,15394362.184,15716986.7118,1.020957316967332,0,,,0,0.0,0,0.042113,0.0106561,5,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
stair,30a16ec0d02cf6c490495340d2a718f533d8e5d88f839693eb4bc06671bd8649,356,467,3856,optimal,"crossover push: 3 superbasic, 1 pivots in the push; crossover: 1 pivots from the interior point's basis guess in 0.00s, after 52 interior point iterations",-251.26695119296332,-251.26695119,2.963332690342213e-09,1.179356328521468e-11,1,1,,1,0.0,0,0.095864,0.0736103,53,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
standata,a513e8587cb8d72ac1f6fb07b33642a212f55646fb2c04521cdfd04b959c6fb1,359,1075,3031,optimal,"crossover push: 49 superbasic, 38 pivots in the push; crossover: 39 pivots from the interior point's basis guess in 0.00s, after 14 interior point iterations",1257.6995,1257.6995,0.0,0.0,1,1,,1,0.0,0,0.029441,0.0067781,53,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
standmps,93bd6bc6251b7fee0f943e1c69a7b7e836b4b34e4c011c1a871be66a1cb7e00d,467,1075,3679,optimal,"crossover push: 54 superbasic, 45 pivots in the push; crossover: 71 pivots from the interior point's basis guess in 0.00s, after 21 interior point iterations",1406.0175,1406.0175,0.0,0.0,1,1,,1,0.0,0,0.032795,0.0149767,92,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
stocfor1,98e1cb3940233e044e3d0e50869539087acdf8f0862916f777e553afc705ba90,117,111,447,optimal,"crossover push: 9 superbasic, 9 pivots in the push; crossover: 19 pivots from the interior point's basis guess in 0.00s, after 137 interior point iterations",-41131.9762194364,-41131.976219,4.364046617411077e-07,1.0609863708408942e-11,1,1,,1,0.0,0,0.028161,0.0102996,156,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
stocfor2,d54988bc39e9c48d13c8a3248913e9b6b77c2f8e9b9f4c3e4c76b060f6096b50,2157,2031,8343,iteration_limit,"iteration limit reached after 300 iterations; relative infeasibility 4.4e-11 / 7.0e-14, gap 4.6e-10",-39024.408528252476,-39024.408538,9.747527656145394e-06,2.497802790951653e-10,0,,,0,0.0,0,0.65086,0.6227784,300,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
tuff,768782d2ab2d7d044061f56ba54ddd53cf5ea0666a965edd33d48803098e15e2,333,587,4520,iteration_limit,"iteration limit reached after 300 iterations; relative infeasibility 6.6e-08 / 3.8e-06, gap 6.2e-21",0.41321121661861065,0.29214776509,0.12106345152861064,0.12106345152861064,0,,,0,0.0,0,0.287538,0.2582782,300,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
wood1p,af3cac48f0727f1d9e1f1ecfa6de30168678800b39e38a808b5df90a48d61330,244,2594,70215,optimal,"; crossover did not reach a vertex (not_solved after 0 pivots, 0.00s), the interior point's answer stands",1.4429024116197708,1.4429024116,1.9770851622524788e-11,1.3702140535340406e-11,1,1,,1,0.0,0,0.296846,0.1940187,26,ipm,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
woodw,01450b5407d3bb282595e2874e78c26dd7cdde87d70d663065e58bd3e6c288b0,1098,8405,37474,optimal,"crossover push: 731 superbasic, 26 pivots in the push; crossover: 544 pivots from the interior point's basis guess in 0.12s, after 26 interior point iterations",1.3044763330842293,1.3044763331,1.577071806480035e-11,1.2089692748447418e-11,1,1,,1,0.0,0,0.339333,0.2877831,570,ipm+crossover,64d2e9a,Windows-AMD64,2026-09-18T13:05:02+00:00,algorithm=ipm
